Iteracion,Profit
0,12904.26
100,13057.07
200,16599.95
300,17931.43
400,18738.71
500,18738.71
600,20028.02
700,20408.39
800,20408.39
900,20408.39
1000,20408.39
1100,20408.39
1200,20408.39
1300,20408.39
1400,20408.39
1500,20408.39
1600,20408.39
1700,20408.39
1800,20408.39
1900,20408.39
2000,20408.39
2100,20408.39
2200,20558.99
2300,20558.99
2400,20558.99
2500,20558.99
2600,20558.99
2700,20558.99
2800,20558.99
2900,20558.99
3000,20558.99
3100,20558.99
3200,20558.99
3300,20558.99
3400,20558.99
3500,20558.99
3600,20558.99
3700,21405.88
3800,22336.05
3900,17445.22
4000,20903.57
4100,25405.20
4200,25405.20
4300,25405.20
4400,23755.18
4500,23990.85
4600,24039.85
4700,22969.73
4800,24291.78
4900,24481.11
5000,24481.11
5100,24481.11
5200,26635.00
5300,26635.00
5400,26635.00
5500,26635.00
5600,26635.00
5700,26635.00
5800,26635.00
5900,26635.00
6000,26635.00
6100,26635.00
6200,26635.00
6300,26635.00
6400,26635.00
6500,26635.00
6600,26635.00
6700,26635.00
6800,26635.00
6900,26635.00
7000,26635.00
7100,27011.23
7200,27011.23
7300,27011.23
7400,27011.23
7500,27011.23
7600,27011.23
7700,27011.23
7800,27011.23
7900,27011.23
8000,27011.23
8100,27011.23
8200,27011.23
8300,27011.23
8400,27011.23
8500,27011.23
8600,27011.23
8700,27011.23
8800,27011.23
8900,27011.23
9000,27011.23
9100,27011.23
9200,27011.23
9300,27011.23
9400,27011.23
9500,27011.23
9600,27011.23
9700,27011.23
9800,27011.23
9900,27011.23
10000,27011.23
10100,27011.23
10200,27011.23
10300,27011.23
10400,27011.23
10500,27011.23
10600,27011.23
10700,27011.23
10800,27011.23
10900,27011.23
11000,27011.23
11100,27011.23
11200,27011.23
11300,27011.23
11400,27011.23
11500,27011.23
11600,27624.44
11700,27624.44
11800,27624.44
11900,27624.44
12000,27624.44
12100,27624.44
12200,27624.44
12300,27624.44
12400,27624.44
12500,27624.44
12600,27624.44
12700,27624.44
12800,27624.44
12900,27624.44
13000,27624.44
13100,27624.44
13200,27624.44
13300,27624.44
13400,27624.44
13500,27624.44
13600,27624.44
13700,27624.44
13800,27624.44
13900,27624.44
14000,27624.44
14100,27624.44
14200,27624.44
14300,27624.44
14400,27624.44
14500,27624.44
14600,27624.44
14700,27624.44
14800,27624.44
14900,27624.44
15000,27624.44
15100,27624.44
15200,27624.44
15300,27624.44
15400,27624.44
15500,27624.44
15600,27624.44
15700,27624.44
15800,27624.44
15900,27624.44
16000,27624.44
16100,27624.44
16200,27624.44
16300,27624.44
16400,27624.44
16500,27624.44
16600,27624.44
16700,27624.44
16800,27624.44
16900,27624.44
17000,27624.44
17100,27624.44
17200,27624.44
17300,27624.44
17400,27624.44
17500,27624.44
17600,27624.44
17700,27624.44
17800,27624.44
17900,27624.44
18000,27624.44
18100,27624.44
18200,27624.44
18300,27624.44
18400,27624.44
18500,27624.44
18600,27624.44
18700,27624.44
18800,27624.44
18900,27624.44
19000,27624.44
19100,27624.44
19200,27624.44
19300,27624.44
19400,27624.44
19500,27624.44
19600,27978.53
19700,27978.53
19800,27978.53
19900,27978.53
20000,27978.53
20100,27978.53
20200,27978.53
20300,27978.53
20400,27978.53
20500,27978.53
20600,27978.53
20700,27978.53
20800,27978.53
20900,27978.53
21000,27978.53
21100,27978.53
21200,27978.53
21300,27978.53
21400,27978.53
21500,27978.53
21600,27978.53
21700,27978.53
21800,27978.53
21900,27978.53
22000,27978.53
22100,27978.53
22200,27978.53
22300,27978.53
22400,27978.53
22500,27978.53
22600,27978.53
22700,27978.53
22800,27978.53
22900,27978.53
23000,27978.53
23100,27978.53
23200,27978.53
23300,27978.53
23400,27978.53
23500,27978.53
23600,27978.53
23700,27978.53
23800,27978.53
23900,27978.53
24000,27978.53
24100,27978.53
24200,27978.53
24300,27978.53
24400,27978.53
24500,27978.53
24600,27978.53
24700,27978.53
24800,27978.53
24900,27978.53
25000,27978.53
25100,27978.53
25200,27978.53
25300,27978.53
25400,27978.53
25500,27978.53
25600,27978.53
25700,27978.53
25800,27978.53
25900,27978.53
26000,27978.53
26100,27978.53
26200,27978.53
26300,27978.53
26400,27978.53
26500,27978.53
26600,27978.53
26700,27978.53
26800,27978.53
26900,27978.53
27000,27978.53
27100,27978.53
27200,27978.53
27300,27978.53
27400,27978.53
27500,27978.53
27600,27978.53
27700,27978.53
27800,27978.53
27900,27978.53
28000,27978.53
28100,27978.53
28200,27978.53
28300,27978.53
28400,27978.53
28500,27978.53
28600,27978.53
28700,27978.53
28800,27978.53
28900,27978.53
29000,27978.53
29100,27978.53
29200,27978.53
29300,27978.53
29400,27978.53
29500,27978.53
29600,27978.53
29700,27978.53
29800,27978.53
29900,27978.53
30000,27978.53
30100,27978.53
30200,27978.53
30300,27978.53
30400,27978.53
30500,27978.53
30600,27978.53
30700,27978.53
30800,27978.53
30900,27978.53
31000,27978.53
31100,27978.53
31200,27978.53
31300,27978.53
31400,27978.53
31500,27978.53
31600,27978.53
31700,27978.53
31800,27978.53
31900,27978.53
32000,27978.53
32100,27978.53
32200,27978.53
32300,27978.53
32400,27978.53
32500,27978.53
32600,27978.53
32700,27978.53
32800,27978.53
32900,27978.53
33000,27978.53
33100,27978.53
33200,27978.53
33300,27978.53
33400,27978.53
33500,27978.53
33600,27978.53
33700,27978.53
33800,27978.53
33900,27978.53
34000,27978.53
34100,27978.53
34200,27978.53
34300,27978.53
34400,27978.53
34500,27978.53
34600,27978.53
34700,27978.53
34800,27978.53
34900,27978.53
35000,27978.53
35100,27978.53
35200,27978.53
35300,27978.53
35400,27978.53
35500,27978.53
35600,27978.53
35700,27978.53
35800,27978.53
35900,27978.53
36000,27978.53
36100,27978.53
36200,27978.53
36300,27978.53
36400,27978.53
36500,27978.53
36600,27978.53
36700,27978.53
36800,27978.53
36900,27978.53
37000,27978.53
37100,27978.53
37200,27978.53
37300,27978.53
37400,27978.53
37500,27978.53
37600,27978.53
37700,27978.53
37800,27978.53
37900,27978.53
38000,27978.53
38100,27978.53
38200,27978.53
38300,27978.53
38400,27978.53
38500,27978.53
38600,27978.53
38700,27978.53
38800,27978.53
38900,27978.53
39000,27978.53
39100,27978.53
39200,27978.53
39300,27978.53
39400,27978.53
39500,27978.53
39600,27978.53
39700,27978.53
39800,27978.53
39900,27978.53
40000,27978.53
40100,27978.53
40200,27978.53
40300,27978.53
40400,27978.53
40500,27978.53
40600,27978.53
40700,27978.53
40800,27978.53
40900,27978.53
41000,27978.53
41100,27978.53
41200,27978.53
41300,27978.53
41400,27978.53
41500,27978.53
41600,27978.53
41700,27978.53
41800,27978.53
41900,27978.53
42000,27978.53
42100,27978.53
42200,27978.53
42300,27978.53
42400,27978.53
42500,27978.53
42600,27978.53
42700,27978.53
42800,27978.53
42900,27978.53
43000,27978.53
43100,27978.53
43200,27978.53
43300,27978.53
43400,27978.53
43500,27978.53
43600,27978.53
43700,27978.53
43800,27978.53
43900,27978.53
44000,27978.53
44100,27978.53
44200,27978.53
44300,27978.53
44400,27978.53
44500,27978.53
44600,27978.53
44700,27978.53
44800,27978.53
44900,27978.53
45000,27978.53
45100,27978.53
45200,27978.53
45300,27978.53
45400,27978.53
45500,27978.53
45600,27978.53
45700,27978.53
45800,27978.53
45900,27978.53
46000,27978.53
46100,27978.53
46200,27978.53
46300,27978.53
46400,27978.53
46500,27978.53
46600,27978.53
46700,27978.53
46800,27978.53
46900,27978.53
47000,27978.53
47100,27978.53
47200,27978.53
