Iteracion,Profit
0,42457.27
100,42457.27
200,42457.27
300,42457.27
400,42457.27
500,42457.27
600,42457.27
700,42457.27
800,42457.27
900,42457.27
1000,42457.27
1100,42457.27
1200,42457.27
1300,42457.27
1400,42457.27
1500,42457.27
1600,42457.27
1700,42457.27
1800,42457.27
1900,42457.27
2000,42457.27
2100,42457.27
2200,42457.27
2300,42457.27
2400,42457.27
2500,42457.27
2600,42457.27
2700,42457.27
2800,42457.27
2900,42457.27
3000,42457.27
3100,42457.27
3200,42457.27
3300,42457.27
3400,42457.27
3500,42457.27
3600,42457.27
3700,42457.27
3800,42457.27
3900,42457.27
4000,42457.27
4100,42457.27
4200,42457.27
4300,42457.27
4400,42457.27
4500,42457.27
4600,42457.27
4700,42457.27
4800,42457.27
4900,42457.27
5000,42457.27
5100,42457.27
5200,42457.27
5300,42457.27
5400,42457.27
5500,42457.27
5600,42457.27
5700,42457.27
5800,42457.27
5900,42457.27
6000,42457.27
6100,42457.27
6200,42457.27
6300,42457.27
6400,42457.27
6500,42457.27
6600,42457.27
6700,42457.27
6800,42457.27
6900,42457.27
7000,42457.27
7100,42457.27
7200,42457.27
7300,42457.27
7400,42457.27
7500,42457.27
7600,42457.27
7700,42457.27
7800,42457.27
7900,42457.27
8000,42457.27
8100,42457.27
8200,42457.27
8300,42457.27
8400,42457.27
8500,42457.27
8600,42457.27
8700,42457.27
8800,42457.27
8900,42457.27
9000,42457.27
9100,42457.27
9200,42457.27
9300,42457.27
9400,42457.27
9500,42457.27
9600,42457.27
9700,42457.27
9800,42457.27
9900,42457.27
10000,42457.27
10100,42457.27
10200,42457.27
10300,42457.27
10400,42457.27
10500,42457.27
10600,42457.27
10700,42457.27
10800,42457.27
10900,42457.27
11000,42457.27
11100,42457.27
11200,42457.27
11300,42457.27
11400,42457.27
11500,42457.27
11600,42457.27
11700,42457.27
11800,42457.27
11900,42457.27
12000,42457.27
12100,42457.27
12200,42457.27
12300,42457.27
12400,42457.27
12500,42457.27
12600,42457.27
12700,42457.27
12800,42457.27
12900,42457.27
13000,42457.27
13100,42457.27
13200,42457.27
13300,42457.27
13400,42457.27
13500,42457.27
13600,42457.27
13700,42457.27
13800,42457.27
13900,42457.27
14000,42457.27
14100,42457.27
14200,42457.27
14300,42457.27
14400,42457.27
14500,42457.27
14600,42457.27
14700,42457.27
14800,42457.27
14900,42457.27
15000,42457.27
15100,42457.27
15200,42457.27
15300,42457.27
15400,42457.27
15500,42457.27
15600,42457.27
15700,42457.27
15800,42457.27
15900,42457.27
16000,42457.27
16100,42457.27
16200,42457.27
16300,42457.27
16400,42457.27
16500,42457.27
16600,42457.27
16700,42457.27
16800,42457.27
16900,42457.27
17000,42457.27
17100,42457.27
17200,42457.27
17300,42457.27
17400,42457.27
17500,42457.27
17600,42457.27
17700,42457.27
17800,42457.27
17900,42457.27
18000,42457.27
18100,42457.27
18200,42457.27
18300,42457.27
18400,42457.27
18500,42457.27
18600,42457.27
18700,42457.27
18800,42457.27
18900,42457.27
19000,42457.27
19100,42457.27
19200,42457.27
19300,42457.27
19400,42457.27
19500,42457.27
19600,42457.27
19700,42457.27
19800,42457.27
19900,42457.27
20000,42457.27
20100,42457.27
20200,42457.27
20300,42457.27
20400,42457.27
20500,42457.27
20600,42457.27
20700,42457.27
20800,42457.27
20900,42457.27
21000,42457.27
21100,42457.27
21200,42457.27
21300,42457.27
21400,42457.27
21500,42457.27
21600,42457.27
21700,42457.27
21800,42457.27
21900,42457.27
22000,42457.27
22100,42457.27
22200,42457.27
22300,42457.27
22400,42457.27
22500,42457.27
22600,42457.27
22700,42457.27
22800,42457.27
22900,42457.27
23000,42457.27
23100,42457.27
23200,42457.27
23300,42457.27
23400,42457.27
23500,42457.27
23600,42457.27
23700,42457.27
23800,42457.27
23900,42457.27
24000,42457.27
24100,42457.27
24200,42457.27
24300,42457.27
24400,42457.27
24500,42457.27
24600,42457.27
24700,42457.27
24800,42457.27
24900,42457.27
25000,42457.27
25100,42457.27
25200,42457.27
25300,42457.27
25400,42457.27
25500,42457.27
25600,42457.27
25700,42457.27
25800,42457.27
25900,42457.27
26000,42457.27
26100,42457.27
26200,42457.27
26300,42457.27
26400,42457.27
26500,42457.27
26600,42457.27
26700,42457.27
26800,42457.27
26900,42457.27
27000,42457.27
27100,42457.27
27200,42457.27
27300,42457.27
27400,42457.27
27500,42457.27
27600,42457.27
27700,42457.27
27800,42457.27
27900,42457.27
28000,42457.27
28100,42457.27
28200,42457.27
28300,42457.27
28400,42457.27
28500,42457.27
28600,42457.27
28700,42457.27
28800,42457.27
28900,42457.27
29000,42457.27
29100,42457.27
29200,42457.27
29300,42457.27
29400,42457.27
29500,42457.27
29600,42457.27
29700,42457.27
29800,42457.27
29900,42457.27
30000,42457.27
30100,42457.27
30200,42457.27
30300,42457.27
30400,42457.27
30500,42457.27
30600,42457.27
30700,42457.27
30800,42457.27
30900,42457.27
31000,42457.27
31100,42457.27
31200,42457.27
31300,42457.27
31400,42457.27
31500,42457.27
31600,42457.27
31700,42457.27
31800,42457.27
31900,42457.27
32000,42457.27
32100,42457.27
32200,42457.27
32300,42457.27
32400,42457.27
32500,42457.27
32600,42457.27
32700,42457.27
32800,42457.27
32900,42457.27
33000,42457.27
33100,42457.27
33200,42457.27
33300,42457.27
33400,42457.27
33500,42457.27
33600,42457.27
33700,42457.27
33800,42457.27
33900,42457.27
34000,42457.27
34100,42457.27
34200,42457.27
34300,42457.27
34400,42457.27
34500,42457.27
34600,42457.27
34700,42457.27
34800,42457.27
34900,42457.27
35000,42457.27
35100,42457.27
35200,42457.27
35300,42457.27
35400,42457.27
35500,42457.27
35600,42457.27
35700,42457.27
35800,42457.27
35900,42457.27
36000,42457.27
36100,42457.27
36200,42457.27
36300,42457.27
36400,42457.27
36500,42457.27
36600,42457.27
36700,42457.27
36800,42457.27
36900,42457.27
37000,42457.27
37100,42457.27
37200,42457.27
37300,42457.27
37400,42457.27
37500,42457.27
37600,42457.27
37700,42457.27
37800,42457.27
37900,42457.27
38000,42457.27
38100,42457.27
38200,42457.27
38300,42457.27
38400,42457.27
38500,42457.27
38600,42457.27
38700,42457.27
38800,42457.27
38900,42457.27
39000,42457.27
39100,42457.27
39200,42457.27
39300,42457.27
39400,42457.27
39500,42457.27
39600,42457.27
39700,42457.27
39800,42457.27
39900,42457.27
40000,42457.27
40100,42457.27
40200,42457.27
40300,42457.27
40400,42457.27
40500,42457.27
40600,42457.27
40700,42457.27
40800,42457.27
40900,42457.27
41000,42457.27
41100,42457.27
41200,42457.27
41300,42457.27
41400,42457.27
41500,42457.27
41600,42457.27
41700,42457.27
41800,42457.27
41900,42457.27
42000,42457.27
42100,42457.27
42200,42457.27
42300,42457.27
42400,42457.27
42500,42457.27
42600,42457.27
42700,42457.27
42800,42457.27
42900,42457.27
43000,42457.27
43100,42457.27
43200,42457.27
43300,42457.27
43400,42457.27
43500,42457.27
43600,42457.27
43700,42457.27
43800,42457.27
43900,42457.27
44000,42457.27
44100,42457.27
44200,42457.27
44300,42457.27
44400,42457.27
