Iteracion,Profit
0,16113.30
100,16774.41
200,16800.20
300,16774.34
400,16810.85
500,17390.22
600,17390.22
700,17444.69
800,17444.69
900,17444.69
1000,17444.69
1100,17444.69
1200,17444.69
1300,17444.69
1400,17444.69
1500,17444.69
1600,17444.69
1700,17444.69
1800,17444.69
1900,17444.69
2000,17444.69
2100,17444.69
2200,17444.69
2300,17444.69
2400,17444.69
2500,17444.69
2600,17444.69
2700,17444.69
2800,18338.00
2900,18607.92
3000,18607.92
3100,18607.92
3200,18607.92
3300,18607.92
3400,18607.92
3500,18607.92
3600,18607.92
3700,18607.92
3800,18607.92
3900,18607.92
4000,18607.92
4100,18607.92
4200,18607.92
4300,18607.92
4400,18607.92
4500,18607.92
4600,18607.92
4700,18607.92
4800,18607.92
4900,18607.92
5000,18607.92
5100,18607.92
5200,18607.92
5300,18607.92
5400,18607.92
5500,18607.92
5600,18607.92
5700,18607.92
5800,18607.92
5900,18607.92
6000,18607.92
6100,18607.92
6200,18607.92
6300,18607.92
6400,18607.92
6500,18607.92
6600,18607.92
6700,18607.92
6800,18607.92
6900,18607.92
7000,18607.92
7100,18607.92
7200,18607.92
7300,18607.92
7400,18607.92
7500,18607.92
7600,18607.92
7700,18607.92
7800,18607.92
7900,18607.92
8000,18607.92
8100,18607.92
8200,18607.92
8300,18607.92
8400,18607.92
8500,18607.92
8600,18607.92
8700,18607.92
8800,18607.92
8900,18607.92
9000,18607.92
9100,18607.92
9200,18607.92
9300,18607.92
9400,18607.92
9500,18607.92
9600,18607.92
9700,18607.92
9800,18607.92
9900,18607.92
10000,18607.92
10100,18607.92
10200,18607.92
10300,18607.92
10400,18607.92
10500,18607.92
10600,18607.92
10700,18607.92
10800,18607.92
10900,18607.92
11000,18607.92
11100,18607.92
11200,18607.92
11300,18607.92
11400,18607.92
11500,18607.92
11600,18607.92
11700,18607.92
11800,18607.92
11900,18607.92
12000,18607.92
12100,18607.92
12200,18607.92
12300,18607.92
12400,18607.92
12500,18607.92
12600,18607.92
12700,18607.92
12800,18607.92
12900,18607.92
13000,18607.92
13100,18607.92
13200,18607.92
13300,18607.92
13400,18607.92
13500,18607.92
13600,18607.92
13700,18607.92
13800,18607.92
13900,18607.92
14000,18607.92
14100,18607.92
14200,18607.92
14300,18607.92
14400,18607.92
14500,18607.92
14600,18607.92
14700,18607.92
14800,18607.92
14900,18607.92
15000,18607.92
15100,18607.92
15200,18607.92
15300,18607.92
15400,18607.92
15500,18607.92
15600,18607.92
15700,18607.92
15800,18607.92
15900,18607.92
16000,18607.92
16100,18607.92
16200,18607.92
16300,18607.92
16400,18607.92
16500,18607.92
16600,18607.92
16700,18607.92
16800,18607.92
16900,18607.92
17000,18607.92
17100,18607.92
17200,18607.92
17300,18607.92
17400,18607.92
17500,18607.92
17600,18607.92
17700,18607.92
17800,18607.92
17900,18607.92
18000,18607.92
18100,18607.92
18200,18607.92
18300,18607.92
18400,18607.92
18500,18607.92
18600,18607.92
18700,18607.92
18800,18607.92
18900,18607.92
19000,18607.92
19100,18607.92
19200,18607.92
19300,18607.92
19400,18607.92
19500,18607.92
19600,18607.92
19700,18607.92
19800,18607.92
19900,18607.92
20000,18607.92
20100,18607.92
20200,18607.92
20300,18607.92
20400,18607.92
20500,18607.92
20600,18607.92
20700,18607.92
20800,18607.92
20900,18607.92
21000,18607.92
21100,18607.92
21200,18607.92
21300,18607.92
21400,18607.92
21500,18607.92
21600,18607.92
21700,18607.92
21800,18607.92
21900,18607.92
22000,18607.92
22100,18607.92
22200,18607.92
22300,18607.92
22400,18607.92
22500,18607.92
22600,18607.92
22700,18607.92
22800,18607.92
22900,18607.92
23000,18607.92
23100,18607.92
23200,18607.92
23300,18607.92
23400,18607.92
23500,18607.92
23600,18607.92
23700,18607.92
23800,18607.92
23900,18607.92
24000,18607.92
24100,18607.92
24200,18607.92
24300,18607.92
24400,18607.92
24500,18607.92
24600,18607.92
24700,18607.92
24800,18607.92
24900,18607.92
25000,18607.92
25100,18607.92
25200,18607.92
25300,18607.92
25400,18607.92
25500,18607.92
25600,18607.92
25700,18607.92
25800,18607.92
25900,18607.92
26000,18607.92
26100,18607.92
26200,18607.92
26300,18607.92
26400,18607.92
26500,18607.92
26600,18607.92
26700,18607.92
26800,18607.92
26900,18607.92
27000,18607.92
27100,18607.92
27200,18607.92
27300,18607.92
27400,18607.92
27500,18607.92
27600,18607.92
27700,18607.92
27800,18607.92
27900,18607.92
28000,18607.92
28100,18607.92
28200,18607.92
28300,18607.92
28400,18607.92
28500,18607.92
28600,18607.92
28700,18607.92
28800,18607.92
28900,18607.92
29000,18607.92
29100,18607.92
29200,18607.92
29300,18607.92
29400,18607.92
29500,18607.92
29600,18607.92
29700,18607.92
29800,18607.92
29900,18607.92
30000,18607.92
30100,18607.92
30200,18607.92
30300,18607.92
30400,18607.92
30500,18607.92
30600,18607.92
30700,18607.92
30800,18607.92
30900,18607.92
31000,18607.92
31100,18607.92
31200,18607.92
31300,18607.92
31400,18607.92
31500,18607.92
31600,18607.92
31700,18607.92
31800,18607.92
31900,18607.92
32000,18607.92
32100,18607.92
32200,18607.92
32300,18607.92
32400,18607.92
32500,18607.92
32600,18607.92
32700,18607.92
32800,18607.92
32900,18607.92
33000,18607.92
33100,18607.92
33200,18607.92
33300,18607.92
33400,18607.92
33500,18607.92
33600,18607.92
33700,18607.92
33800,18607.92
33900,18607.92
34000,18607.92
34100,18607.92
34200,18607.92
34300,18607.92
34400,18607.92
34500,18607.92
34600,18607.92
34700,18607.92
34800,18607.92
34900,18607.92
35000,18607.92
35100,18607.92
35200,18607.92
35300,18607.92
35400,18607.92
35500,18607.92
35600,18607.92
35700,18607.92
35800,18607.92
35900,18607.92
36000,18607.92
36100,18607.92
36200,18607.92
36300,18607.92
36400,18607.92
36500,18607.92
36600,18607.92
36700,18607.92
36800,18607.92
36900,18607.92
37000,18607.92
37100,18607.92
37200,18607.92
37300,18607.92
37400,18607.92
37500,18607.92
37600,18607.92
37700,18607.92
37800,18607.92
37900,18607.92
38000,18607.92
38100,18607.92
38200,18607.92
38300,18607.92
38400,18607.92
38500,18607.92
38600,18607.92
38700,18607.92
38800,18607.92
38900,18607.92
39000,18607.92
39100,18607.92
39200,18607.92
39300,18607.92
39400,18607.92
39500,18607.92
39600,18607.92
39700,18607.92
39800,18607.92
39900,18607.92
40000,18607.92
40100,18607.92
40200,18607.92
40300,18607.92
40400,18607.92
40500,18607.92
40600,18607.92
40700,18607.92
40800,18607.92
40900,18607.92
41000,18607.92
41100,18607.92
41200,18607.92
41300,18607.92
41400,18607.92
41500,18607.92
41600,18607.92
41700,18607.92
