Iteracion,Profit
0,34048.36
100,46212.97
200,47729.34
300,52999.39
400,52999.39
500,52999.39
600,52999.39
700,52999.39
800,52999.39
900,52999.39
1000,52999.39
1100,52999.39
1200,52999.39
1300,52999.39
1400,52999.39
1500,52999.39
1600,52999.39
1700,52999.39
1800,52999.39
1900,52999.39
2000,52999.39
2100,52999.39
2200,52999.39
2300,52999.39
2400,52999.39
2500,52999.39
2600,52999.39
2700,52999.39
2800,52999.39
2900,52999.39
3000,52999.39
3100,52999.39
3200,52999.39
3300,52999.39
3400,52999.39
3500,52999.39
3600,52999.39
3700,52999.39
3800,52999.39
3900,52999.39
4000,52999.39
4100,52999.39
4200,52999.39
4300,52999.39
4400,52999.39
4500,52999.39
4600,52999.39
4700,52999.39
4800,52999.39
4900,52999.39
5000,52999.39
5100,52999.39
5200,52999.39
5300,52999.39
5400,52999.39
5500,52999.39
5600,52999.39
5700,52999.39
5800,52999.39
5900,52999.39
6000,52999.39
6100,52999.39
6200,52999.39
6300,52999.39
6400,52999.39
6500,52999.39
6600,52999.39
6700,52999.39
6800,52999.39
6900,52999.39
7000,52999.39
7100,52999.39
7200,52999.39
7300,52999.39
7400,52999.39
7500,52999.39
7600,52999.39
7700,52999.39
7800,52999.39
7900,52999.39
8000,52999.39
8100,52999.39
8200,52999.39
8300,52999.39
8400,52999.39
8500,52999.39
8600,52999.39
8700,52999.39
8800,52999.39
8900,52999.39
9000,52999.39
9100,52999.39
9200,52999.39
9300,52999.39
9400,52999.39
9500,52999.39
9600,52999.39
9700,52999.39
9800,52999.39
9900,52999.39
10000,52999.39
10100,52999.39
10200,52999.39
10300,52999.39
10400,52999.39
10500,52999.39
10600,52999.39
10700,52999.39
10800,52999.39
10900,52999.39
11000,52999.39
11100,52999.39
11200,52999.39
11300,52999.39
11400,52999.39
11500,52999.39
11600,52999.39
11700,52999.39
11800,52999.39
11900,52999.39
12000,52999.39
12100,52999.39
12200,52999.39
12300,52999.39
12400,52999.39
12500,52999.39
12600,52999.39
12700,52999.39
12800,52999.39
12900,52999.39
13000,52999.39
13100,52999.39
13200,51147.55
13300,51811.66
13400,53306.67
13500,56495.72
13600,56970.27
13700,57186.41
13800,58248.09
13900,58248.09
14000,57211.08
14100,57260.70
14200,56891.12
14300,58715.11
14400,61216.02
14500,61216.02
14600,62564.65
14700,62381.40
14800,62381.40
14900,61760.40
15000,61760.40
15100,61760.40
15200,61760.40
15300,58272.39
15400,58272.39
15500,62745.75
15600,63374.71
15700,63374.71
15800,63374.71
15900,63374.71
16000,63374.71
16100,63374.71
16200,63374.71
16300,63374.71
16400,63374.71
16500,63374.71
16600,63374.71
16700,63374.71
16800,63374.71
16900,63374.71
17000,63374.71
17100,63374.71
17200,63374.71
17300,63374.71
17400,63374.71
17500,63374.71
17600,63374.71
17700,63374.71
17800,63374.71
17900,63374.71
18000,63374.71
18100,63374.71
18200,63374.71
18300,63374.71
18400,63374.71
