Iteracion,Profit
0,13200.43
100,11854.31
200,11833.20
300,12749.61
400,14228.07
500,14472.72
600,14472.72
700,14472.72
800,14472.72
900,14472.72
1000,14472.72
1100,14472.72
1200,14472.72
1300,14472.72
1400,14472.72
1500,14472.72
1600,14472.72
1700,14472.72
1800,14472.72
1900,14472.72
2000,14472.72
2100,14472.72
2200,14472.72
2300,14472.72
2400,14472.72
2500,14472.72
2600,14472.72
2700,14472.72
2800,14472.72
2900,14472.72
3000,14472.72
3100,14472.72
3200,14472.72
3300,14472.72
3400,14472.72
3500,14639.80
3600,15224.99
3700,15224.99
3800,15224.99
3900,15224.99
4000,15224.99
4100,15224.99
4200,15224.99
4300,15224.99
4400,15224.99
4500,15224.99
4600,15224.99
4700,15224.99
4800,15224.99
4900,15224.99
5000,15224.99
5100,15224.99
5200,15224.99
5300,15224.99
5400,15224.99
5500,15224.99
5600,15224.99
5700,15224.99
5800,15224.99
5900,15224.99
6000,15224.99
6100,15224.99
6200,15224.99
6300,15224.99
6400,15224.99
6500,15224.99
6600,15224.99
6700,15224.99
6800,15224.99
6900,15224.99
7000,15224.99
7100,15224.99
7200,15224.99
7300,15224.99
7400,15224.99
7500,15224.99
7600,15224.99
7700,15224.99
7800,15224.99
7900,15224.99
8000,15224.99
8100,15224.99
8200,15224.99
8300,15224.99
8400,15224.99
8500,15224.99
8600,15224.99
8700,15224.99
8800,15224.99
8900,15224.99
9000,15224.99
9100,15224.99
9200,15224.99
9300,15224.99
9400,15224.99
9500,15224.99
9600,15224.99
9700,15224.99
9800,15224.99
9900,15224.99
10000,15224.99
10100,15224.99
10200,15224.99
10300,15224.99
10400,15224.99
10500,15224.99
10600,15224.99
10700,15224.99
10800,15224.99
10900,15224.99
11000,15224.99
11100,15224.99
11200,15224.99
11300,15224.99
11400,15224.99
11500,15224.99
11600,15224.99
11700,15224.99
11800,15224.99
11900,15224.99
12000,15224.99
12100,15224.99
12200,15224.99
12300,15224.99
12400,15224.99
12500,15224.99
12600,15224.99
12700,15224.99
12800,15224.99
12900,15224.99
13000,15224.99
13100,15224.99
13200,15224.99
13300,15224.99
13400,15224.99
13500,15224.99
13600,15224.99
13700,15224.99
13800,15224.99
13900,15224.99
14000,15224.99
14100,15224.99
14200,15224.99
14300,15224.99
14400,15224.99
14500,15224.99
14600,15224.99
14700,15224.99
