Iteracion,Profit
0,18676.64
100,18676.64
200,18676.64
300,18676.64
400,18676.64
500,18676.64
600,18676.64
700,18676.64
800,18676.64
900,18676.64
1000,18676.64
1100,18676.64
1200,18676.64
1300,18676.64
1400,18676.64
1500,18676.64
1600,18676.64
1700,18676.64
1800,18676.64
1900,18676.64
2000,18676.64
2100,18676.64
2200,18676.64
2300,18676.64
2400,18676.64
2500,18676.64
2600,18676.64
2700,18676.64
2800,18676.64
2900,18676.64
3000,18676.64
3100,18676.64
3200,18676.64
3300,18676.64
3400,18676.64
3500,18676.64
3600,18676.64
3700,18676.64
3800,18676.64
3900,18676.64
4000,18676.64
4100,18676.64
4200,18676.64
4300,18676.64
4400,18676.64
4500,18676.64
4600,18676.64
4700,18676.64
4800,18676.64
4900,18676.64
5000,18676.64
5100,18676.64
5200,18676.64
5300,18676.64
5400,18676.64
5500,18676.64
5600,18676.64
5700,18676.64
5800,18676.64
5900,18676.64
6000,18676.64
6100,18676.64
6200,18676.64
6300,18676.64
6400,18676.64
6500,18676.64
6600,18676.64
6700,18676.64
6800,18676.64
6900,18676.64
7000,18676.64
7100,18676.64
7200,18676.64
7300,18676.64
7400,18676.64
7500,18676.64
7600,18676.64
7700,18676.64
7800,18676.64
7900,18676.64
8000,18676.64
8100,18676.64
8200,18676.64
8300,18676.64
8400,18676.64
8500,18676.64
8600,18676.64
8700,18676.64
8800,18676.64
8900,18676.64
9000,18676.64
9100,18676.64
9200,18676.64
9300,18676.64
9400,18676.64
9500,18676.64
9600,18676.64
9700,18676.64
9800,18676.64
9900,18676.64
10000,18676.64
10100,18676.64
10200,18676.64
10300,18676.64
10400,18676.64
10500,18676.64
10600,18676.64
10700,18676.64
10800,18676.64
10900,18676.64
11000,18676.64
11100,18676.64
11200,18676.64
11300,18676.64
11400,18676.64
11500,18676.64
11600,18676.64
11700,18676.64
11800,18676.64
11900,18676.64
12000,18676.64
12100,18676.64
12200,18676.64
12300,18676.64
12400,18676.64
12500,18676.64
12600,18676.64
12700,18676.64
12800,18676.64
12900,18676.64
13000,18676.64
13100,18676.64
13200,18676.64
13300,18676.64
13400,18676.64
13500,18676.64
13600,18676.64
13700,18676.64
13800,18676.64
13900,18676.64
14000,18676.64
14100,18676.64
14200,18676.64
14300,18676.64
14400,18676.64
14500,18676.64
14600,18676.64
14700,18676.64
14800,18676.64
14900,18676.64
15000,18676.64
15100,18676.64
15200,18676.64
15300,18676.64
15400,18676.64
15500,18676.64
15600,18676.64
15700,18676.64
15800,18676.64
15900,18676.64
16000,18676.64
16100,18676.64
16200,18676.64
16300,18676.64
16400,18676.64
16500,18676.64
16600,18676.64
16700,18676.64
16800,18676.64
16900,18676.64
17000,18676.64
17100,18676.64
17200,18676.64
17300,18676.64
17400,18676.64
17500,18676.64
17600,18676.64
17700,18676.64
17800,18676.64
17900,18676.64
18000,18676.64
18100,18676.64
18200,18676.64
18300,18676.64
18400,18676.64
18500,18676.64
18600,18676.64
18700,18676.64
18800,18676.64
18900,18676.64
19000,18676.64
19100,18676.64
19200,18676.64
19300,18676.64
19400,18676.64
19500,18676.64
19600,18676.64
19700,18676.64
19800,18676.64
19900,18676.64
20000,18676.64
20100,18676.64
20200,18676.64
20300,18676.64
20400,18676.64
20500,18676.64
20600,18676.64
20700,18676.64
20800,18676.64
20900,18676.64
21000,18676.64
21100,18676.64
21200,18676.64
21300,18676.64
21400,18676.64
21500,18676.64
21600,18676.64
21700,18676.64
21800,18676.64
21900,18676.64
22000,18676.64
22100,18676.64
22200,18676.64
22300,18676.64
22400,18676.64
22500,18676.64
22600,18676.64
22700,18676.64
22800,18676.64
22900,18676.64
23000,18676.64
23100,18676.64
23200,18676.64
23300,18676.64
23400,18676.64
23500,18676.64
23600,18676.64
23700,18676.64
23800,18676.64
23900,18676.64
24000,18676.64
24100,18676.64
24200,18676.64
24300,18676.64
24400,18676.64
24500,18676.64
24600,18676.64
24700,18676.64
24800,18676.64
24900,18676.64
25000,18676.64
25100,18676.64
25200,18676.64
25300,18676.64
25400,18676.64
25500,18676.64
25600,18676.64
25700,18676.64
25800,18676.64
25900,18676.64
26000,18676.64
26100,18676.64
26200,18676.64
26300,18676.64
26400,18676.64
26500,18676.64
26600,18676.64
26700,18676.64
26800,18676.64
26900,18676.64
27000,18676.64
27100,18676.64
27200,18676.64
27300,18676.64
27400,18676.64
27500,18676.64
27600,18676.64
27700,18676.64
27800,18676.64
27900,18676.64
28000,18676.64
28100,18676.64
28200,18676.64
28300,18676.64
28400,18676.64
28500,18676.64
28600,18676.64
28700,18676.64
28800,18676.64
28900,18676.64
29000,18676.64
29100,18676.64
29200,18676.64
29300,18676.64
29400,18676.64
29500,18676.64
29600,18676.64
29700,18676.64
29800,18676.64
29900,18676.64
30000,18676.64
30100,18676.64
30200,18676.64
30300,18676.64
30400,18676.64
30500,18676.64
30600,18676.64
30700,18676.64
30800,18676.64
30900,18676.64
31000,18676.64
31100,18676.64
31200,18676.64
31300,18676.64
31400,18676.64
31500,18676.64
31600,18676.64
31700,18676.64
31800,18676.64
31900,18676.64
32000,18676.64
32100,18676.64
32200,18676.64
32300,18676.64
32400,18676.64
32500,14656.51
32600,14737.55
32700,16328.34
32800,16259.07
32900,16926.62
33000,17331.52
33100,17487.65
33200,18596.30
33300,18596.30
33400,18596.30
33500,18596.30
33600,18596.30
33700,18596.30
33800,18596.30
33900,18596.30
34000,18596.30
34100,16495.94
34200,16495.94
34300,16495.94
34400,16495.94
34500,16495.94
34600,16495.94
34700,16495.94
34800,16495.94
34900,16495.94
35000,16495.94
35100,16495.94
35200,16495.94
35300,16495.94
35400,16495.94
35500,16495.94
35600,16495.94
35700,16495.94
35800,16495.94
35900,16495.94
36000,16495.94
36100,16495.94
36200,16495.94
36300,16495.94
36400,16495.94
36500,16495.94
36600,16495.94
36700,16495.94
36800,16495.94
36900,16495.94
37000,16495.94
37100,16495.94
37200,16495.94
37300,16495.94
37400,16495.94
37500,16495.94
37600,16495.94
37700,16495.94
37800,16495.94
37900,16495.94
38000,17502.74
38100,17502.74
38200,17502.74
38300,17502.74
38400,17502.74
38500,17502.74
38600,17502.74
38700,17502.74
38800,17502.74
38900,17502.74
39000,17502.74
39100,17502.74
39200,17502.74
39300,17502.74
39400,17502.74
39500,17502.74
39600,17502.74
39700,17502.74
39800,17502.74
39900,17502.74
40000,17502.74
40100,17502.74
40200,17502.74
40300,17502.74
40400,17502.74
40500,17502.74
40600,17502.74
40700,17502.74
40800,17502.74
40900,17502.74
41000,17502.74
41100,17786.79
41200,17786.79
41300,17786.79
41400,17786.79
41500,17786.79
41600,17786.79
41700,17786.79
41800,17786.79
41900,17786.79
42000,17786.79
42100,17786.79
42200,17786.79
42300,17786.79
42400,17786.79
42500,17786.79
42600,17786.79
42700,17786.79
42800,17786.79
42900,17786.79
43000,17786.79
43100,17786.79
43200,17786.79
43300,17786.79
43400,17786.79
43500,17786.79
43600,17786.79
43700,17786.79
43800,17786.79
43900,17786.79
44000,17786.79
44100,17786.79
44200,17786.79
44300,17786.79
44400,17786.79
44500,17786.79
44600,17786.79
44700,17786.79
44800,17786.79
44900,17786.79
45000,17786.79
45100,17786.79
45200,17786.79
45300,17786.79
45400,17786.79
45500,17786.79
45600,17786.79
45700,17786.79
45800,17786.79
45900,17786.79
46000,17786.79
46100,17786.79
46200,17786.79
46300,17786.79
46400,17786.79
46500,17786.79
46600,17786.79
46700,17786.79
46800,17786.79
46900,17786.79
47000,17786.79
47100,17786.79
47200,17786.79
47300,17786.79
47400,17786.79
47500,17786.79
47600,17786.79
47700,17786.79
47800,17786.79
47900,17786.79
48000,17786.79
48100,17786.79
48200,17786.79
48300,17786.79
48400,17786.79
48500,17786.79
48600,17786.79
48700,17786.79
48800,17786.79
48900,17786.79
49000,17786.79
49100,17786.79
49200,17786.79
49300,17786.79
49400,17786.79
49500,17786.79
49600,17786.79
49700,17786.79
49800,17786.79
49900,17786.79
50000,17786.79
50100,17786.79
50200,17786.79
50300,17786.79
50400,17786.79
50500,17786.79
50600,17786.79
50700,17786.79
50800,17786.79
50900,17786.79
51000,17786.79
51100,17786.79
51200,17786.79
51300,17786.79
51400,17786.79
51500,17786.79
51600,17786.79
51700,17786.79
51800,17786.79
51900,17786.79
52000,17786.79
52100,17786.79
52200,17786.79
52300,17786.79
52400,17786.79
52500,17786.79
52600,17786.79
52700,17786.79
52800,17786.79
52900,17786.79
53000,17786.79
53100,17786.79
53200,17786.79
53300,17786.79
53400,17786.79
53500,17786.79
53600,17786.79
53700,17786.79
53800,17786.79
53900,17786.79
54000,17786.79
54100,17786.79
54200,17786.79
54300,17786.79
54400,17786.79
54500,17786.79
54600,17786.79
54700,17786.79
54800,17786.79
54900,17786.79
55000,17786.79
55100,17786.79
55200,17786.79
55300,17786.79
55400,17786.79
55500,17786.79
55600,17786.79
55700,17786.79
55800,17786.79
55900,17786.79
56000,17786.79
56100,17786.79
56200,17786.79
56300,17786.79
56400,17786.79
56500,17786.79
56600,17786.79
56700,17786.79
56800,17786.79
56900,17786.79
57000,17786.79
57100,17786.79
57200,17786.79
57300,17786.79
57400,17786.79
57500,17786.79
57600,17786.79
57700,17786.79
57800,17786.79
57900,17786.79
58000,17786.79
58100,17786.79
58200,17786.79
58300,17786.79
58400,17786.79
58500,17786.79
58600,17786.79
58700,17786.79
58800,17786.79
58900,17786.79
59000,17786.79
59100,17786.79
59200,17786.79
59300,17786.79
59400,17786.79
59500,17786.79
59600,17786.79
59700,17786.79
59800,17786.79
59900,17786.79
60000,17786.79
60100,17786.79
60200,17786.79
60300,17786.79
60400,17786.79
60500,17786.79
60600,17786.79
60700,17786.79
60800,17786.79
60900,17786.79
61000,17786.79
61100,17786.79
61200,17786.79
61300,17786.79
61400,17786.79
61500,17786.79
61600,17786.79
61700,17786.79
61800,17786.79
61900,17786.79
62000,17786.79
62100,17786.79
62200,17786.79
62300,17786.79
62400,17786.79
62500,17786.79
62600,17786.79
62700,17786.79
62800,17786.79
62900,17786.79
63000,17786.79
63100,17786.79
63200,17786.79
63300,17786.79
63400,17786.79
63500,17786.79
63600,17786.79
63700,17786.79
63800,17786.79
63900,17786.79
64000,17786.79
64100,17786.79
64200,17786.79
64300,17786.79
64400,17786.79
64500,17786.79
64600,17786.79
64700,17786.79
64800,17786.79
64900,17786.79
65000,17786.79
65100,17786.79
65200,17786.79
65300,17786.79
65400,17786.79
65500,17786.79
65600,17786.79
65700,17786.79
65800,17786.79
65900,17786.79
66000,17786.79
66100,17786.79
66200,17786.79
66300,17786.79
66400,17786.79
66500,17786.79
66600,17786.79
66700,17786.79
66800,17786.79
66900,17786.79
67000,17786.79
67100,17786.79
67200,17786.79
67300,17786.79
67400,17786.79
67500,17786.79
67600,17786.79
67700,17786.79
67800,17786.79
67900,17786.79
68000,17786.79
68100,17786.79
68200,17786.79
68300,17786.79
68400,17786.79
68500,17786.79
68600,17786.79
68700,17786.79
68800,17786.79
68900,17786.79
69000,17786.79
69100,17786.79
69200,17786.79
69300,17786.79
69400,17786.79
69500,17786.79
69600,17786.79
69700,17786.79
69800,17786.79
69900,17786.79
70000,17786.79
70100,17786.79
70200,17786.79
70300,17786.79
70400,17786.79
70500,17786.79
70600,17786.79
70700,17786.79
70800,17786.79
70900,17786.79
71000,17786.79
71100,17786.79
71200,17786.79
71300,17786.79
71400,17786.79
71500,17786.79
71600,17786.79
71700,17786.79
71800,17786.79
71900,17786.79
72000,17786.79
72100,17786.79
72200,17786.79
72300,17786.79
72400,17786.79
72500,17786.79
72600,17786.79
72700,17786.79
72800,17786.79
72900,17786.79
73000,17786.79
73100,17786.79
73200,17786.79
73300,17786.79
73400,17786.79
73500,17786.79
73600,17786.79
73700,17786.79
73800,17786.79
73900,17786.79
74000,17786.79
74100,17786.79
74200,17786.79
74300,17786.79
74400,17786.79
74500,17786.79
74600,17786.79
74700,17786.79
74800,17786.79
74900,17786.79
75000,17786.79
75100,17786.79
75200,17786.79
75300,17786.79
75400,17786.79
75500,17786.79
75600,17786.79
75700,17786.79
75800,17786.79
75900,17786.79
76000,17786.79
76100,17786.79
76200,17786.79
76300,17786.79
76400,17786.79
76500,17786.79
76600,17786.79
76700,17786.79
76800,17786.79
76900,17786.79
77000,17786.79
77100,17786.79
77200,17786.79
77300,17786.79
77400,17786.79
77500,17786.79
77600,17786.79
77700,17786.79
77800,17786.79
77900,17786.79
78000,17786.79
78100,17786.79
78200,17786.79
78300,17786.79
78400,17786.79
78500,17786.79
78600,17786.79
78700,17786.79
78800,17786.79
78900,17786.79
79000,17786.79
79100,17786.79
79200,17786.79
79300,17786.79
79400,17786.79
79500,17786.79
79600,17786.79
79700,17786.79
79800,17786.79
79900,17786.79
80000,17786.79
80100,17786.79
80200,17786.79
80300,17786.79
80400,17786.79
80500,17786.79
80600,17786.79
80700,17786.79
80800,17786.79
80900,17786.79
81000,17786.79
81100,17786.79
81200,17786.79
81300,17786.79
81400,17786.79
81500,17786.79
81600,17786.79
81700,17786.79
81800,17786.79
81900,17786.79
82000,17786.79
82100,17786.79
82200,17786.79
82300,17786.79
82400,17786.79
82500,17786.79
82600,17786.79
82700,17786.79
82800,17786.79
82900,17786.79
83000,17786.79
83100,17786.79
83200,17786.79
83300,17786.79
83400,17786.79
83500,17786.79
83600,17786.79
83700,17786.79
83800,17786.79
83900,17786.79
84000,17786.79
84100,17786.79
84200,17786.79
84300,17786.79
84400,17786.79
84500,17786.79
84600,17786.79
84700,17786.79
84800,17786.79
84900,17786.79
85000,17786.79
85100,17786.79
85200,17786.79
85300,17786.79
85400,17786.79
85500,17786.79
85600,17786.79
85700,17786.79
85800,17786.79
85900,17786.79
86000,17786.79
86100,17786.79
86200,17786.79
86300,17786.79
86400,17786.79
86500,17786.79
86600,17786.79
86700,17786.79
86800,17786.79
86900,17786.79
87000,17786.79
87100,17786.79
87200,17786.79
87300,17786.79
87400,17786.79
87500,17786.79
87600,17786.79
87700,17786.79
87800,17786.79
87900,17786.79
88000,17786.79
88100,17786.79
88200,17786.79
88300,17786.79
88400,17786.79
88500,17786.79
88600,17786.79
88700,17786.79
88800,17786.79
88900,17786.79
89000,17786.79
89100,17786.79
89200,17786.79
89300,17786.79
89400,17786.79
89500,17786.79
89600,17786.79
89700,17786.79
89800,17786.79
89900,17786.79
90000,17786.79
90100,17786.79
90200,17786.79
90300,17786.79
90400,17786.79
90500,17786.79
90600,17786.79
90700,17786.79
90800,17786.79
90900,17786.79
91000,17786.79
91100,17786.79
91200,17786.79
91300,17786.79
91400,17786.79
91500,17786.79
91600,17786.79
91700,17786.79
91800,17786.79
91900,17786.79
92000,17786.79
92100,17786.79
92200,17786.79
92300,17786.79
92400,17786.79
92500,17786.79
92600,17786.79
92700,17786.79
92800,17786.79
92900,17786.79
93000,17786.79
93100,17786.79
93200,17786.79
93300,17786.79
93400,17786.79
93500,17786.79
93600,17786.79
93700,17786.79
93800,17786.79
93900,17786.79
94000,17786.79
94100,17786.79
94200,17786.79
94300,17786.79
94400,17786.79
94500,17786.79
94600,17786.79
94700,17786.79
94800,17786.79
